Episode,Score,AvgScore
568,-117.2324,-100.2243
569,-97.5036,-100.2196
570,-80.0824,-100.1842
571,-153.2393,-100.2771
572,-55.4860,-100.1988
573,-57.5361,-100.1244
574,-86.6477,-100.1009
575,-98.5894,-100.0983
576,-48.3983,-100.0085
577,-60.9557,-99.9408
578,-108.3222,-99.9553
579,-44.0185,-99.8587
580,-132.3974,-99.9148
581,-78.1367,-99.8773
582,-117.3916,-99.9074
583,-82.9811,-99.8784
584,-62.3953,-99.8142
585,-67.8244,-99.7595
586,-132.0292,-99.8146
587,15.1515,-99.6188
588,-161.7393,-99.7244
589,-129.4859,-99.7749
590,-143.9796,-99.8499
591,-109.0400,-99.8654
592,-85.8581,-99.8417
593,-86.8843,-99.8199
594,-111.8643,-99.8402
595,-122.9906,-99.8791
596,-80.8678,-99.8472
597,-130.8622,-99.8991
598,-58.8994,-99.8306
599,-80.0804,-99.7976
600,-125.3401,-99.8402
601,-102.1056,-99.8439
602,-128.3704,-99.8913
603,-6.7887,-99.7369
604,-95.0367,-99.7291
605,-128.6762,-99.7770
606,-160.7849,-99.8777
607,-138.2321,-99.9408
608,-78.1533,-99.9050
609,-70.7366,-99.8571
610,-106.1985,-99.8675
611,-168.9454,-99.9806
612,-78.7075,-99.9458
613,-190.3081,-100.0932
614,-67.7936,-100.0406
615,-111.3131,-100.0589
616,-105.3735,-100.0676
617,-84.6671,-100.0426
618,-174.1510,-100.1625
619,-115.7986,-100.1878
620,-140.8777,-100.2534
621,-83.0653,-100.2257
622,-117.4141,-100.2534
623,-39.1033,-100.1552
624,-90.9073,-100.1404
625,-104.9035,-100.1480
626,-111.5104,-100.1662
627,-111.0857,-100.1836
628,-106.8983,-100.1943
629,-117.0010,-100.2210
630,-102.7118,-100.2250
631,-87.1138,-100.2042
632,-95.5611,-100.1968
633,-76.9492,-100.1601
634,-124.7332,-100.1989
635,-91.8120,-100.1857
636,-105.6033,-100.1942
637,-50.0871,-100.1155
638,-61.8381,-100.0555
639,-55.9825,-99.9865
640,-177.4707,-100.1076
641,-133.2172,-100.1593
642,-109.9368,-100.1745
643,-80.5275,-100.1439
644,-101.4504,-100.1460
645,-95.8802,-100.1394
646,-71.7833,-100.0955
647,-104.9569,-100.1030
648,-115.5337,-100.1268
649,-49.0034,-100.0480
650,-107.3866,-100.0593
651,-111.3674,-100.0767
652,-82.3818,-100.0495
653,-209.0991,-100.2165
654,-114.9441,-100.2391
655,-127.8603,-100.2812
656,-96.5056,-100.2755
657,-127.2397,-100.3165
658,-107.5408,-100.3275
659,-63.0075,-100.2709
660,-100.3265,-100.2709
661,-100.2528,-100.2709
662,-49.1382,-100.1937
663,-226.2482,-100.3838
664,-52.5713,-100.3118
665,-103.4302,-100.3165
666,-123.9560,-100.3520
667,-97.8176,-100.3482
668,-133.0177,-100.3971
669,-58.6441,-100.3347
670,-67.0683,-100.2850
671,-62.1672,-100.2282
672,-96.5750,-100.2228
673,-94.5916,-100.2144
674,-75.7481,-100.1781
675,-101.1552,-100.1796
676,-59.7858,-100.1198
677,-86.5413,-100.0997
678,-65.0155,-100.0480
679,-125.3124,-100.0852
680,-88.3208,-100.0679
681,-82.9527,-100.0428
682,-123.5609,-100.0773
683,-44.5836,-99.9960
684,-98.3893,-99.9937
685,-117.2813,-100.0189
686,-273.3773,-100.2716
687,-87.2768,-100.2527
688,-108.6483,-100.2649
689,-84.8359,-100.2425
690,-113.2008,-100.2613
691,-65.6916,-100.2113
692,-110.3137,-100.2259
693,-107.2052,-100.2359
694,-91.9337,-100.2240
695,-85.9078,-100.2034
696,-109.9073,-100.2173
697,-119.1070,-100.2444
698,-38.3209,-100.1557
699,-142.3407,-100.2160
700,-28.5165,-100.1136
701,-80.8503,-100.0861
702,-56.4086,-100.0239
703,-357.0903,-100.3896
704,-88.3640,-100.3725
705,-121.6346,-100.4027
706,-70.6636,-100.3605
707,-54.0393,-100.2950
708,-87.1567,-100.2765
709,-135.2519,-100.3258
710,-131.2790,-100.3694
711,-149.1722,-100.4380
712,-82.5830,-100.4130
713,-129.4210,-100.4536
714,-84.1030,-100.4307
715,-57.6455,-100.3709
716,-77.6878,-100.3392
717,-75.3033,-100.3043
718,-106.0903,-100.3124
719,-133.0520,-100.3579
720,-79.6424,-100.3291
721,-92.1099,-100.3177
722,-105.8603,-100.3254
723,-120.1805,-100.3529
724,-83.1855,-100.3291
725,-97.5273,-100.3253
726,-90.6872,-100.3120
727,-83.2908,-100.2886
728,-117.4458,-100.3122
729,-70.9065,-100.2718
730,-62.7427,-100.2204
731,-65.4393,-100.1728
732,-111.8824,-100.1888
733,-83.5833,-100.1662
734,-70.5376,-100.1258
735,-56.3703,-100.0663
736,-187.6846,-100.1853
737,-75.7731,-100.1522
738,-147.1498,-100.2159
739,-110.6261,-100.2300
740,-122.5727,-100.2602
741,-93.9204,-100.2516
742,-94.3481,-100.2437
743,-65.5509,-100.1970
744,-102.3825,-100.1999
745,-62.9981,-100.1500
746,-20.6849,-100.0434
747,-109.4628,-100.0561
748,-106.7037,-100.0649
749,-133.2066,-100.1092
750,-125.7517,-100.1434
751,-112.0484,-100.1592
752,-80.0170,-100.1324
753,-80.2867,-100.1061
754,-91.0991,-100.0941
755,-105.0502,-100.1007
756,-92.4847,-100.0906
757,-75.7814,-100.0585
758,-161.0609,-100.1390
759,-12.7138,-100.0238
760,-52.1553,-99.9608
761,-44.2543,-99.8876
762,-103.1846,-99.8920
763,-82.2498,-99.8688
764,-103.6441,-99.8738
765,-94.7531,-99.8671
766,-98.2908,-99.8650
767,-115.4457,-99.8853
768,-129.8483,-99.9244
769,-108.5233,-99.9355
770,-100.5521,-99.9363
771,-100.0766,-99.9365
772,-94.6680,-99.9297
773,-56.3927,-99.8734
774,-147.4704,-99.9349
775,-87.5095,-99.9188
776,-85.7167,-99.9005
777,-145.6907,-99.9595
778,-112.0069,-99.9749
779,-94.1749,-99.9675
780,-98.9781,-99.9662
781,-74.8697,-99.9341
782,-46.0314,-99.8652
783,-72.4741,-99.8302
784,-72.5980,-99.7955
785,-106.0873,-99.8035
786,-117.4692,-99.8259
787,-212.9042,-99.9696
788,-145.2972,-100.0271
789,-57.3195,-99.9730
790,-97.9973,-99.9705
791,-45.5963,-99.9018
792,-82.3241,-99.8796
793,-86.9692,-99.8633
794,-68.8467,-99.8242
795,-106.1881,-99.8322
796,-135.2212,-99.8767
797,-81.4020,-99.8535
798,-84.2051,-99.8339
799,-122.3978,-99.8622
800,-107.2072,-99.8713
801,-122.6932,-99.8998
802,-109.5528,-99.9119
